,AMT,AMT,AMT,AMT,AMT,CCI,CCI,CCI,CCI,CCI,EQIX,EQIX,EQIX,EQIX,EQIX,PLD,PLD,PLD,PLD,PLD,PSA,PSA,PSA,PSA,PSA
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16 00:00:00-04:00,201.81,203.3829,200.2,202.02,1288166.0,127.12,128.07,127.08,127.53,1209513.0,487.52,494.0,487.02,491.78,282790.0,76.3,77.06,76.03,76.87,1310837.0,228.32,229.27,227.59,228.97,477110.0
2019-05-17 00:00:00-04:00,200.89,202.74,200.53,202.38,1083484.0,127.05,127.85,126.9,127.24,1455155.0,487.62,490.84,485.16,490.21,252005.0,76.14,76.87,75.99,76.61,1700394.0,228.57,230.38,227.72,230.08,421708.0
2019-05-20 00:00:00-04:00,199.79,200.96,197.39,198.23,2491261.0,126.06,126.09,122.6,123.45,3325683.0,487.88,488.43,480.11,480.2,336486.0,76.61,76.61,75.29,75.59,1189455.0,230.5,231.91,229.8,230.51,617332.0
2019-05-21 00:00:00-04:00,199.48,200.02,197.99,198.17,1165990.0,124.05,125.3,122.94,125.06,1324302.0,477.93,486.08,477.93,484.32,352415.0,76.02,77.13,76.02,76.81,1547616.0,229.92,231.88,229.78,230.93,352249.0
2019-05-22 00:00:00-04:00,198.56,201.235,198.22,200.69,786916.0,125.26,126.76,125.26,126.61,861551.0,483.84,494.62,480.5133,494.03,278004.0,76.86,77.01,76.24,76.55,897786.0,231.38,232.78,230.42,231.88,322674.0
2019-05-23 00:00:00-04:00,200.17,203.85,200.17,202.93,1204121.0,126.45,127.755,126.02,127.69,1222279.0,492.86,496.57,492.0,496.52,411397.0,76.24,77.1,75.89,76.4,1218883.0,231.78,235.54,231.61,234.44,554146.0
2019-05-24 00:00:00-04:00,204.14,205.31,202.93,203.04,962002.0,129.65,129.66,127.72,127.87,1857575.0,498.76,500.0,495.955,496.29,212649.0,76.71,77.13,75.36,75.42,2786590.0,235.29,236.97,235.29,236.33,468573.0
2019-05-28 00:00:00-04:00,204.15,204.75,202.48,202.5,902614.0,128.04,129.03,126.12,126.12,1007556.0,496.8,500.2,491.27,491.27,208636.0,75.76,75.84,74.37,74.38,2224740.0,237.5,237.96,233.3,233.31,374036.0
2019-05-29 00:00:00-04:00,202.64,203.43,200.23,201.1,1244853.0,126.18,127.07,125.19,125.53,1256133.0,490.99,491.6,481.3,482.55,224288.0,74.2,74.46,72.79,73.13,1944163.0,233.84,234.39,230.409,231.34,530927.0
2019-05-30 00:00:00-04:00,201.34,205.02,200.5322,204.68,1294711.0,125.89,127.84,125.25,127.7,2200243.0,483.1,487.83,483.1,487.58,281816.0,73.43,73.865,72.975,73.33,1730647.0,231.67,233.83,231.67,233.26,414738.0
2019-05-31 00:00:00-04:00,204.69,210.2522,204.22,208.78,2333900.0,127.69,131.9,127.46,129.99,2768566.0,485.15,489.19,483.66,485.63,254462.0,72.8,74.38,72.5,73.65,2125405.0,233.31,238.5437,233.31,237.86,827180.0
2019-06-03 00:00:00-04:00,208.86,209.79,206.5,209.2,1485393.0,130.11,132.06,129.337,131.82,2250471.0,487.61,489.615,482.16,485.5,346563.0,74.41,75.26,73.67,75.07,2811594.0,238.17,240.5,237.5,239.93,848592.0
2019-06-04 00:00:00-04:00,209.24,209.54,206.41,207.98,1654659.0,131.5,131.96,130.08,131.82,1441066.0,485.52,485.59,471.8,481.05,418302.0,75.5,75.5,74.12,74.98,1889184.0,239.05,239.82,235.83,237.74,1004465.0
2019-06-05 00:00:00-04:00,209.315,212.96,208.71,212.71,1886298.0,132.48,134.65,131.19,134.56,1780181.0,484.37,495.3999,482.46,495.32,226534.0,75.37,77.56,75.25,77.49,1567157.0,238.82,244.93,237.72,244.89,1183965.0
2019-06-06 00:00:00-04:00,212.86,213.71,211.5,212.74,1055124.0,134.8,135.355,133.75,135.08,1079864.0,496.82,497.92,491.29,494.66,299370.0,77.68,78.35,77.32,78.16,1266140.0,244.54,245.43,242.67,244.67,576638.0
2019-06-07 00:00:00-04:00,213.55,214.52,212.03,212.41,949358.0,135.77,136.39,135.055,135.24,892218.0,496.54,499.96,495.1,499.53,211571.0,78.49,78.89,78.11,78.2,1082147.0,245.87,247.63,244.94,245.27,521109.0
2019-06-10 00:00:00-04:00,213.0,213.54,209.03,209.83,1756717.0,135.51,135.7,134.17,134.69,1223634.0,499.14,507.31,497.6,505.95,292384.0,78.35,78.62,77.8,78.4,902307.0,245.4,245.4,242.06,243.69,620103.0
2019-06-11 00:00:00-04:00,209.84,210.47,207.4701,208.94,1490808.0,134.76,136.27,133.74,135.94,1860242.0,507.29,508.76,499.26,504.35,246813.0,78.76,78.88,77.87,78.82,1301341.0,242.62,242.92,238.91,240.84,569359.0
2019-06-12 00:00:00-04:00,209.53,212.36,209.52,212.0,2127172.0,136.09,137.31,134.94,135.07,1567858.0,505.76,508.99,502.975,503.68,176858.0,78.43,79.13,78.3354,78.83,1528763.0,242.01,244.265,241.2,241.89,347155.0
2019-06-13 00:00:00-04:00,212.1,212.6516,208.53,209.04,2228553.0,133.16,133.9,132.01,132.52,1657281.0,505.44,508.03,503.2375,507.24,545993.0,78.9,80.0,78.86,79.96,2033332.0,241.72,242.46,240.475,242.25,337966.0
2019-06-14 00:00:00-04:00,209.0,211.95,208.18,211.23,1252754.0,132.84,133.69,132.51,133.3,1079366.0,507.3,512.935,505.51,509.97,543757.0,80.03,80.61,79.85,79.96,1507284.0,242.15,243.87,241.1,243.31,343566.0
2019-06-17 00:00:00-04:00,211.72,214.69,211.3,214.04,1517141.0,133.67,136.01,133.42,135.98,1312679.0,511.26,515.08,509.29,511.49,305625.0,80.39,81.0,80.265,80.92,1204975.0,243.91,245.37,242.83,244.19,479490.0
2019-06-18 00:00:00-04:00,214.3,215.96,213.33,214.4,1375402.0,136.71,137.25,135.48,136.02,1600040.0,514.45,516.95,502.445,502.85,413213.0,81.43,82.04,80.12,80.5,1648297.0,244.93,246.09,240.02,241.49,574870.0
2019-06-19 00:00:00-04:00,213.51,217.04,213.19,216.19,1088244.0,135.25,136.95,134.78,136.6,1238947.0,502.69,513.8,501.89,511.16,273175.0,80.25,81.89,80.04,81.53,1305873.0,241.25,243.33,237.965,242.31,550246.0
2019-06-20 00:00:00-04:00,216.16,218.79,215.9,217.65,1000082.0,137.0,137.85,136.43,136.92,1278684.0,515.04,515.88,506.71,508.28,352349.0,82.21,82.82,81.98,82.47,2330560.0,243.35,244.82,242.21,242.48,415135.0
2019-06-21 00:00:00-04:00,217.46,217.93,214.24,215.25,1413531.0,136.75,136.92,135.2,135.8,1480059.0,509.04,509.37,499.51,508.14,406163.0,82.13,82.13,81.325,81.37,2650416.0,241.79,241.79,238.86,240.49,714685.0
2019-06-24 00:00:00-04:00,215.81,216.0,213.97,214.57,818983.0,136.18,136.3786,134.97,135.15,1182071.0,510.0,512.9,506.07,509.99,240208.0,81.68,81.75,80.27,80.61,1783652.0,241.0,241.8,239.27,239.85,548355.0
2019-06-25 00:00:00-04:00,215.04,215.41,210.69,210.81,1064634.0,135.48,135.84,133.19,133.25,1682056.0,508.83,512.99,499.43,499.75,190445.0,80.9,81.635,79.66,79.8,1710890.0,240.84,241.42,238.105,238.39,512980.0
2019-06-26 00:00:00-04:00,210.86,210.86,205.23,205.82,1938231.0,133.08,133.46,129.89,130.45,1649622.0,500.03,501.09,485.58,489.88,344105.0,79.89,80.1799,77.75,78.14,2087044.0,238.05,238.235,232.38,234.04,581394.0
2019-06-27 00:00:00-04:00,206.93,208.2,205.55,205.85,1511460.0,130.99,131.97,130.33,130.47,1691336.0,491.33,498.93,491.33,498.07,221565.0,78.68,79.49,78.68,79.34,1297504.0,234.96,237.09,234.96,237.0,412396.0
2019-06-28 00:00:00-04:00,206.08,206.51,203.62,204.33,1993585.0,130.7229,131.09,129.91,130.25,1806952.0,497.89,504.685,496.355,504.13,351781.0,79.76,80.4,79.42,80.06,1797067.0,237.45,239.52,237.07,238.1,563406.0
2019-07-01 00:00:00-04:00,205.0,205.5,199.48,202.3,2629719.0,130.84,130.92,126.84,130.1,1963670.0,509.04,510.0,498.025,504.65,312150.0,80.91,80.98,78.84,79.91,1351042.0,239.37,239.37,233.77,236.46,545723.0
2019-07-02 00:00:00-04:00,202.92,206.23,202.68,205.67,2772176.0,130.61,133.46,130.23,133.34,1549120.0,506.37,515.27,505.07,514.94,288682.0,80.29,81.68,80.01,81.62,1955928.0,238.5,244.15,238.5,242.58,1358199.0
2019-07-03 00:00:00-04:00,206.41,211.89,206.4,210.12,1221916.0,133.59,134.8,133.44,134.51,739519.0,515.37,520.235,515.37,518.615,123677.0,81.83,82.6,81.72,82.56,926170.0,243.61,247.92,243.04,247.58,827021.0
2019-07-05 00:00:00-04:00,209.0,210.27,206.21,209.05,1210513.0,133.67,134.84,131.71,134.23,696196.0,517.03,520.35,510.53,518.34,126653.0,82.2,82.99,80.66,82.43,1288055.0,245.0,247.17,242.35,245.24,686183.0
2019-07-08 00:00:00-04:00,208.89,210.4,208.31,208.99,894907.0,134.26,135.48,133.77,135.1,831948.0,518.4,520.0,515.84,519.19,140999.0,82.2,82.35,81.74,82.32,1530355.0,245.57,248.09,244.85,246.665,774379.0
2019-07-09 00:00:00-04:00,209.47,211.64,208.81,211.28,1254928.0,134.51,135.55,134.36,135.32,1208746.0,517.32,521.695,516.83,521.5,186147.0,82.3,82.82,81.885,82.62,1561508.0,247.16,248.37,246.34,247.51,548406.0
2019-07-10 00:00:00-04:00,211.88,212.2,210.04,211.52,1385909.0,135.48,136.28,134.95,136.07,865975.0,522.14,527.41,518.1,527.41,230949.0,83.45,83.99,82.52,83.02,1827103.0,248.24,249.89,246.655,249.57,581030.0
2019-07-11 00:00:00-04:00,211.64,211.64,208.09,209.24,1200995.0,136.02,136.63,133.99,134.21,1236212.0,528.97,528.98,520.56,523.69,241541.0,83.0,83.1199,80.55,81.02,2079783.0,248.96,250.39,246.925,248.62,777713.0
2019-07-12 00:00:00-04:00,209.52,209.52,207.42,208.98,898271.0,134.77,134.85,131.74,132.54,1715663.0,525.0,526.935,516.51,518.02,239641.0,80.96,81.21,79.56,80.03,2711459.0,249.22,249.375,247.39,248.68,351088.0
2019-07-15 00:00:00-04:00,210.33,211.35,208.98,210.7,1115608.0,132.8,134.15,132.27,133.2,1490419.0,521.31,523.6,515.59,516.91,141693.0,80.47,81.02,79.9,79.95,2370905.0,249.68,251.28,248.26,249.65,385783.0
2019-07-16 00:00:00-04:00,211.18,211.59,209.02,209.3,1064812.0,133.33,134.06,132.66,132.68,961413.0,515.32,516.64,511.97,514.16,269872.0,80.25,82.28,79.17,81.47,3070847.0,249.7,250.67,248.38,248.89,458974.0
2019-07-17 00:00:00-04:00,210.07,211.54,207.82,208.74,1099080.0,133.03,133.2,130.9301,131.53,1369590.0,518.79,519.04,509.01,512.07,159358.0,81.79,82.11,80.695,81.61,1664081.0,250.24,250.24,247.0,248.67,324892.0
2019-07-18 00:00:00-04:00,208.65,209.41,205.01,208.68,956534.0,125.31,128.6,123.87,126.88,5061946.0,509.53,513.46,508.19,512.18,239781.0,81.75,82.83,81.46,82.44,1484785.0,247.91,249.05,246.28,247.55,657639.0
2019-07-19 00:00:00-04:00,209.15,209.43,205.29,205.65,1386428.0,127.53,128.34,125.21,125.51,3619615.0,514.47,515.8,506.5615,506.61,275792.0,82.66,82.88,80.66,80.76,1588614.0,249.0,249.41,243.99,244.1,781883.0
2019-07-22 00:00:00-04:00,205.95,207.16,204.68,206.68,960983.0,125.48,127.02,124.63,126.39,1754746.0,505.41,508.77,504.08,506.46,198725.0,80.91,81.39,80.36,81.18,1323801.0,244.8,244.8,242.36,242.57,521395.0
2019-07-23 00:00:00-04:00,206.52,207.74,205.4788,206.77,949729.0,126.54,127.74,125.66,127.69,1514834.0,508.43,509.89,501.88,507.27,277007.0,81.49,82.65,81.1,82.59,1725483.0,242.94,244.74,241.99,244.29,606753.0
2019-07-24 00:00:00-04:00,206.82,207.29,204.59,204.86,1397210.0,127.86,129.28,127.16,129.22,1826659.0,507.38,510.98,504.71,508.3,239909.0,82.47,82.64,81.8,82.25,1239054.0,244.79,244.79,241.625,242.24,534627.0
2019-07-25 00:00:00-04:00,207.03,207.03,203.825,205.47,863022.0,129.2,129.6,127.27,129.53,1550576.0,507.0,508.32,490.05,490.27,457061.0,82.18,82.2499,81.04,81.49,1643291.0,241.0,242.57,239.17,242.08,579727.0
2019-07-26 00:00:00-04:00,205.5,206.08,203.65,204.64,1110947.0,129.99,130.89,129.35,130.6,1756022.0,492.17,495.0,484.46,488.71,469198.0,81.5,82.2,81.19,82.15,1365118.0,242.45,242.99,238.29,239.43,865098.0
2019-07-29 00:00:00-04:00,204.67,207.0,204.145,205.57,1607680.0,131.24,132.48,129.7588,130.16,2014013.0,494.98,496.96,484.235,486.38,345215.0,82.38,83.31,82.13,82.63,1569657.0,240.43,243.55,239.98,242.75,582947.0
2019-07-30 00:00:00-04:00,206.54,209.0,205.59,208.64,1789124.0,130.34,132.75,130.06,132.72,1594896.0,485.2,499.5,484.5736,498.92,418009.0,82.52,83.12,81.45,82.0,1203662.0,242.74,244.99,240.83,243.1,838242.0
2019-07-31 00:00:00-04:00,209.62,213.68,209.35,211.58,2371050.0,133.09,134.22,131.37,133.23,2847686.0,497.66,511.29,493.92,501.83,652346.0,81.8,82.5,80.03,80.62,1838030.0,243.99,247.3,242.09,242.76,919161.0
2019-08-01 00:00:00-04:00,210.11,213.86,208.495,211.47,1414180.0,134.63,135.51,133.53,133.82,1771033.0,529.48,530.72,504.91,522.75,667679.0,80.52,81.85,80.03,80.79,1984524.0,242.69,247.82,242.0,246.4,590115.0
2019-08-02 00:00:00-04:00,211.74,216.7,211.5,215.47,1406262.0,133.87,135.935,133.03,135.23,1112036.0,526.11,530.506,520.7602,524.09,468041.0,80.85,80.95,80.18,80.49,1263556.0,247.38,251.37,246.39,249.66,589107.0
2019-08-05 00:00:00-04:00,214.63,216.2,211.32,213.96,1906117.0,134.84,135.19,132.11,133.15,1508161.0,518.57,523.67,506.05,512.4,307551.0,80.0,80.0,77.5,78.63,2182781.0,249.57,250.76,242.84,245.76,611150.0
2019-08-06 00:00:00-04:00,214.04,217.03,213.14,216.93,1575806.0,133.21,136.57,133.02,136.3,1397600.0,513.48,523.52,513.0,519.85,271259.0,78.84,80.41,78.59,79.95,2113146.0,245.02,251.98,243.78,250.16,616922.0
2019-08-07 00:00:00-04:00,216.03,219.0135,211.54,217.51,1335935.0,135.65,139.29,133.59,138.25,1860566.0,518.05,534.83,511.99,533.09,348197.0,79.48,81.09,78.38,80.51,1231699.0,250.13,256.04,248.8401,254.18,836074.0
2019-08-08 00:00:00-04:00,217.54,221.37,216.0,221.07,1087646.0,138.14,141.15,137.06,140.94,1351891.0,531.3,550.0,527.525,549.97,469451.0,80.65,82.33,80.0,82.19,1604540.0,253.33,256.395,252.01,256.1,559299.0
2019-08-09 00:00:00-04:00,221.62,224.71,219.48,222.26,1036195.0,140.97,141.865,139.31,141.21,1322914.0,550.0,553.505,546.83,552.42,438721.0,81.75,82.34,80.35,81.82,2072087.0,256.7,258.71,254.95,257.05,735799.0
2019-08-12 00:00:00-04:00,222.01,222.97,220.425,222.3,785172.0,141.57,142.14,140.48,141.47,644441.0,550.54,557.545,549.61,552.95,318069.0,81.6,82.16,81.22,81.69,1205361.0,256.59,259.29,255.99,258.55,473042.0
2019-08-13 00:00:00-04:00,222.68,223.59,219.37,221.09,1701164.0,141.08,142.24,139.27,141.94,1425699.0,553.75,554.35,545.0,549.03,385858.0,81.99,82.49,81.11,81.84,1488627.0,257.89,259.16,255.22,258.28,701148.0
2019-08-14 00:00:00-04:00,221.07,221.615,218.46,218.88,1815420.0,141.58,141.81,138.86,138.96,1152807.0,544.45,548.675,537.2,539.87,378186.0,81.2,81.65,80.16,80.23,1590756.0,258.96,260.17,255.2337,255.63,877385.0
2019-08-15 00:00:00-04:00,219.25,224.57,218.85,224.19,1516224.0,139.04,142.81,138.69,142.42,1035513.0,541.3,550.16,539.5,546.25,306132.0,80.15,81.33,79.39,81.22,1896019.0,255.88,260.3,255.21,259.91,595561.0
2019-08-16 00:00:00-04:00,225.1,225.43,221.93,223.04,1414853.0,143.34,143.59,141.73,142.98,1193279.0,547.25,553.85,545.01,551.6,516878.0,81.87,82.6,80.98,82.38,2250299.0,260.0,261.055,258.65,258.78,497255.0
2019-08-19 00:00:00-04:00,224.04,225.69,222.83,225.15,1005677.0,143.65,145.07,142.52,144.83,808055.0,556.22,557.96,550.38,555.71,230744.0,82.87,84.08,82.63,83.82,1481043.0,259.25,261.72,257.59,261.05,567588.0
2019-08-20 00:00:00-04:00,225.51,227.39,223.53,225.68,1026210.0,145.5,145.63,143.84,144.54,1251479.0,551.24,554.48,546.73,547.06,199828.0,83.94,84.09,82.39,82.47,1343828.0,262.41,262.97,260.21,260.54,493671.0
2019-08-21 00:00:00-04:00,225.55,227.48,224.79,227.41,1041894.0,144.9249,145.72,144.54,145.13,950543.0,548.82,552.1,546.78,551.67,150954.0,83.01,83.94,82.45,83.32,1195677.0,261.27,262.84,259.18,261.06,393474.0
2019-08-22 00:00:00-04:00,227.78,228.78,224.99,228.52,857307.0,145.24,146.32,144.1,146.1,657456.0,551.64,558.43,547.6248,554.37,228691.0,83.42,84.2,82.84,83.99,1075838.0,261.23,262.495,260.55,261.86,436167.0
2019-08-23 00:00:00-04:00,228.94,231.64,225.57,226.73,1079246.0,146.5,147.876,145.84,146.44,1401446.0,557.41,559.32,547.135,549.66,227266.0,84.22,84.22,81.47,81.95,1671983.0,262.15,264.56,258.32,259.49,612597.0
2019-08-26 00:00:00-04:00,227.57,230.15,226.11,230.14,819822.0,147.0,147.91,146.39,147.56,868293.0,550.03,558.79,550.0,558.69,166062.0,82.7,82.9999,81.76,82.62,1422722.0,259.13,261.56,259.03,261.3,309298.0
2019-08-27 00:00:00-04:00,230.78,231.7706,229.03,229.79,1034745.0,148.04,148.7,146.03,146.11,1182156.0,560.49,562.4699,555.45,557.38,267975.0,83.17,83.42,81.865,82.0,1256382.0,261.98,264.63,261.5,262.3,435829.0
2019-08-28 00:00:00-04:00,229.55,231.53,228.58,230.19,956442.0,146.18,147.8764,145.8946,146.43,1142149.0,558.36,559.64,551.38,553.12,241103.0,82.17,83.02,81.79,82.83,1320066.0,262.29,264.16,261.15,261.87,435024.0
2019-08-29 00:00:00-04:00,231.0,231.5,229.13,230.41,767118.0,147.16,147.75,145.02,145.94,1202655.0,556.71,558.8,554.96,557.88,292164.0,83.48,84.11,83.18,83.74,1232349.0,262.02,263.06,260.73,262.23,514028.0
2019-08-30 00:00:00-04:00,231.49,231.67,229.0673,230.1,748298.0,146.35,146.35,144.38,145.1,1540028.0,558.0,559.55,553.22,556.28,181035.0,84.21,84.22,83.18,83.54,1048824.0,262.78,265.3,262.37,264.6,491222.0
2019-09-03 00:00:00-04:00,230.6,237.9,230.19,237.8,1559852.0,145.09,147.6,144.86,147.58,1098117.0,555.38,566.39,554.21,565.78,239609.0,83.15,84.89,83.0,84.55,1504255.0,264.12,266.76,261.92,262.1,902194.0
2019-09-04 00:00:00-04:00,238.23,242.0,237.97,240.99,1313105.0,148.0,149.47,147.78,149.05,915284.0,564.9,567.885,555.03,558.48,335794.0,85.29,85.76,84.98,85.35,1540926.0,262.14,264.19,260.7,263.99,938404.0
2019-09-05 00:00:00-04:00,242.0,242.0,234.59,235.79,1576078.0,149.35,149.4,146.1,147.01,1084072.0,558.76,560.0,547.69,550.645,413032.0,85.29,85.6399,84.23,84.58,1917007.0,263.29,263.29,257.825,258.25,874630.0
2019-09-06 00:00:00-04:00,235.95,236.56,231.66,232.53,1784019.0,147.04,147.77,145.92,146.48,802193.0,552.44,560.67,551.705,553.82,308253.0,84.48,85.185,84.2,84.77,1686417.0,258.52,259.35,256.33,257.49,669237.0
2019-09-09 00:00:00-04:00,232.78,233.18,223.74,224.17,2228893.0,146.23,146.3,143.14,143.51,1204277.0,554.1,554.31,536.76,537.92,329036.0,85.09,85.1299,84.14,84.61,1056044.0,257.64,257.94,254.22,254.9,871482.0
2019-09-10 00:00:00-04:00,222.83,222.99,213.5,216.25,3709978.0,142.33,142.36,138.23,139.25,2104620.0,535.51,535.51,525.375,531.4,434783.0,84.15,84.33,82.11,83.24,2747513.0,254.5,254.74,248.1,249.99,1368572.0
2019-09-11 00:00:00-04:00,215.95,217.87,212.5,212.7,2653426.0,139.07,140.42,137.91,138.5,1655290.0,530.19,533.36,526.0,528.4,437916.0,83.34,83.51,81.865,82.47,1766690.0,248.22,249.715,245.75,249.65,823649.0
2019-09-12 00:00:00-04:00,216.02,219.35,214.67,218.86,2072424.0,138.42,139.995,137.05,138.8,1467100.0,529.99,539.68,528.495,538.81,369767.0,83.17,84.12,82.9,84.03,1343370.0,251.79,253.89,248.69,249.59,706737.0
2019-09-13 00:00:00-04:00,218.29,219.25,213.9231,215.35,1472287.0,138.61,139.665,135.67,136.42,2001442.0,537.0,539.08,531.79,536.8,258646.0,84.06,85.14,83.92,84.17,1307956.0,248.42,248.93,243.41,243.46,869248.0
2019-09-16 00:00:00-04:00,215.52,217.5,215.03,216.77,1236753.0,136.12,138.55,135.86,137.96,1430487.0,537.74,551.2,536.19,549.77,234756.0,84.29,85.51,84.07,85.22,1720292.0,245.45,247.5,243.8,247.31,711609.0
2019-09-17 00:00:00-04:00,218.4,221.4,217.52,221.29,1503414.0,138.91,142.63,138.91,142.44,1690313.0,551.47,559.99,545.2,558.91,317313.0,85.75,86.6,85.43,86.42,1786541.0,248.0,251.03,246.8,250.7,898784.0
2019-09-18 00:00:00-04:00,221.95,222.6,218.47,221.5,1066730.0,143.04,143.18,138.76,140.52,2095751.0,559.5,561.19,545.67,561.0,301424.0,86.33,86.695,85.03,85.57,1415711.0,251.55,251.75,247.86,250.4,721812.0
2019-09-19 00:00:00-04:00,220.54,229.36,220.0,227.08,1959386.0,141.0,141.908,140.56,141.2,1314715.0,560.51,570.83,559.33,568.88,368535.0,85.26,85.5,84.52,85.0,1482924.0,251.43,252.78,249.75,250.36,491727.0
2019-09-20 00:00:00-04:00,228.25,228.48,224.73,225.57,2500080.0,141.67,142.04,139.53,140.59,2258864.0,568.57,571.7,564.69,566.51,653279.0,85.61,85.78,84.34,84.34,3718675.0,250.48,251.93,247.73,247.8,1027981.0
2019-09-23 00:00:00-04:00,225.84,226.51,224.9458,225.42,967651.0,140.72,142.2,139.0003,141.44,1059137.0,586.39,589.0113,576.31,581.21,556444.0,84.0,85.21,84.0,84.62,1879065.0,247.97,248.45,245.23,245.4,803722.0
2019-09-24 00:00:00-04:00,226.1,227.27,223.1,225.22,1163732.0,141.87,142.91,141.705,142.36,1002890.0,582.21,582.95,567.11,572.22,385317.0,84.86,85.26,83.78,84.23,1726535.0,246.01,248.37,245.34,247.74,1099846.0
2019-09-25 00:00:00-04:00,225.46,225.4836,220.86,222.07,1363378.0,142.82,142.82,140.0,140.06,1292764.0,574.56,580.33,562.0,579.23,317848.0,84.49,85.33,84.19,85.11,1365636.0,248.2,248.41,245.89,245.95,499906.0
2019-09-26 00:00:00-04:00,221.64,224.07,221.55,223.3,947358.0,140.03,142.48,140.01,142.05,945016.0,577.34,584.36,577.1301,582.66,220307.0,85.64,86.33,85.11,86.27,1343018.0,246.78,247.58,244.82,246.51,635724.0
2019-09-27 00:00:00-04:00,223.09,223.09,216.86,219.02,1312104.0,141.74,141.98,136.53,137.86,2067547.0,581.01,583.49,573.33,576.62,226221.0,86.51,86.71,84.96,85.78,1628980.0,246.69,247.26,244.44,244.94,696515.0
2019-09-30 00:00:00-04:00,219.32,221.78,218.87,221.06,1246542.0,138.43,139.82,138.17,139.035,1788760.0,578.72,582.23,574.29,576.44,168278.0,85.77,86.2,85.2,85.22,1359055.0,245.26,247.28,244.9,245.19,653335.0
2019-10-01 00:00:00-04:00,220.7,222.87,218.22,220.88,1328140.0,138.89,139.19,136.68,136.78,2009699.0,574.84,577.69,567.95,569.72,264513.0,85.25,85.46,83.73,84.23,1501821.0,242.99,243.47,237.21,240.16,1033468.0
2019-10-02 00:00:00-04:00,220.75,222.0,218.5,219.99,914801.0,136.94,137.3,135.23,136.5395,1614448.0,568.12,571.505,555.185,561.24,438919.0,83.93,84.5,83.23,84.28,1621348.0,241.26,243.34,240.81,242.22,1141611.0
2019-10-03 00:00:00-04:00,220.42,225.52,220.27,223.98,1216086.0,136.88,138.08,136.36,137.35,2065037.0,563.16,575.76,562.771,575.76,364919.0,84.21,85.65,84.0,85.56,1820549.0,242.28,246.47,242.28,245.86,677897.0
2019-10-04 00:00:00-04:00,223.97,227.4,223.66,225.9,1319826.0,137.52,138.51,137.3052,137.88,1883401.0,577.63,582.43,575.93,581.61,482442.0,85.71,86.33,85.5,86.17,1169218.0,246.11,248.48,244.8,246.81,607617.0
2019-10-07 00:00:00-04:00,225.19,226.61,222.97,225.22,797393.0,137.45,138.02,135.71,137.4,1485787.0,577.87,580.95,575.555,577.03,366285.0,85.64,86.44,85.28,85.75,959788.0,245.83,247.67,244.98,246.585,533772.0
2019-10-08 00:00:00-04:00,225.22,228.12,223.64,226.06,1497831.0,137.33,138.0,135.92,137.05,1509573.0,576.17,577.77,569.34,569.5,453370.0,85.57,86.22,84.315,85.14,1412548.0,246.97,248.29,244.885,246.82,812037.0
2019-10-09 00:00:00-04:00,226.57,227.35,225.33,226.59,857970.0,137.36,137.81,136.5,137.21,1262392.0,570.91,579.29,570.07,574.82,434844.0,85.76,86.11,85.08,85.52,949495.0,246.82,249.03,246.65,247.33,401550.0
2019-10-10 00:00:00-04:00,226.15,227.68,224.11,226.32,1307540.0,136.6,138.42,135.8,138.25,1919357.0,573.53,574.92,568.14,572.2,370112.0,85.21,86.09,85.0,85.82,1211760.0,247.05,248.23,245.62,246.86,383125.0
2019-10-11 00:00:00-04:00,226.17,227.06,224.35,224.42,1052424.0,138.23,138.6,136.57,136.7,1366089.0,576.19,576.19,565.87,566.17,406605.0,86.31,86.49,85.51,85.835,1089259.0,246.99,247.92,245.73,245.96,328518.0
2019-10-14 00:00:00-04:00,224.99,226.6,224.51,225.66,650812.0,136.95,137.0,135.67,136.13,742299.0,566.98,571.22,565.05,567.31,253692.0,85.97,86.47,85.58,86.28,1232580.0,246.48,246.48,245.08,245.33,310335.0
2019-10-15 00:00:00-04:00,225.74,226.46,221.84,224.1,804848.0,136.22,136.44,133.5,134.61,1677144.0,570.6,574.17,566.0,571.63,290142.0,86.19,89.32,85.89,89.09,2267973.0,245.77,246.73,242.0,242.77,1011835.0
