symbol,BNB,BTC,DASH,ETH,LTC
,close,close,close,close,close
timestamp,,,,,
2018-02-17 00:00:00.000,10.910789335590541,10155.2770555258,698.7918228207869,934.6767104527537,230.52047844463652
2018-02-18 00:00:00.000,11.687949238560707,11006.647685962,740.5985029435762,964.2765079107337,228.94665006300065
2018-02-19 00:00:00.000,10.797374213449508,10523.429305801,692.035338695505,915.0920469360246,215.04200208501157
2018-02-20 00:00:00.000,11.007558261351386,11103.0900361497,727.4853023282599,928.2902425457683,221.2380112403237
2018-02-21 00:00:00.000,10.392173241115882,11502.3770496396,702.3440485648935,902.9690554385094,238.10229455235316
2018-02-22 00:00:00.000,8.94869817110816,9973.59211951887,638.4170381314565,809.1296597083212,195.01004383093073
2018-02-23 00:00:00.000,8.990992574312699,10032.863112314,640.6792464871576,812.4468626177468,196.23733071027596
2018-02-24 00:00:00.000,9.765010876468185,10301.883609336,638.8169568689907,864.6697536212578,210.5902174080594
2018-02-25 00:00:00.000,9.15405487190094,9742.62819006538,591.6060777829452,828.7233989886703,205.44276547995244
2018-02-26 00:00:00.000,9.427560658591776,9699.51718151529,596.7889454648673,842.6280247519165,220.4504679459149
2018-02-27 00:00:00.000,9.827892246888114,10355.5781264856,624.7574423198713,863.6502752378826,222.09043679020078
2018-02-28 00:00:00.000,10.701287953703003,10709.3884310463,617.1278317267228,869.2632438249697,216.56032201230792
2018-03-01 00:00:00.000,10.447105118389164,10346.664931035,586.5731899057997,846.3652117960792,202.5579971755472
2018-03-02 00:00:00.000,10.415655165621732,10859.5521943893,613.3515256619759,855.6787797305122,208.068867653321
2018-03-03 00:00:00.000,10.261678568473718,11098.0758092511,607.7377652368948,850.4429895810156,207.33383898155404
2018-03-04 00:00:00.000,10.131123653514019,11356.0416016724,605.9947198623713,844.2552535175925,208.90135931017662
2018-03-05 00:00:00.000,10.109264452541387,11286.6762891691,608.7146218248765,843.7565763098702,208.62671623160827
2018-03-06 00:00:00.000,10.06784873740695,11526.4209302906,612.3958987879854,840.1509954642488,209.13154326128938
2018-03-07 00:00:00.000,9.38834130782395,10727.716249205,579.4700297432227,808.4491332246333,196.15977572965588
2018-03-08 00:00:00.000,9.031123735962373,9999.68248604677,519.8305409914385,752.5931712474129,186.47459512905934
2018-03-09 00:00:00.000,8.339594269160756,9420.85488958591,495.62625060270665,699.1898984866136,177.34794524734002
2018-03-10 00:00:00.000,8.061428969815664,9276.33759031006,490.8510171200094,710.8916532666208,187.87383173525023
2018-03-11 00:00:00.000,7.756667395001472,8890.86580399612,485.66622419864404,684.934340074043,179.36873844671376
2018-03-12 00:00:00.000,8.288910980612451,9512.45611286134,530.7285523420464,713.1953300017516,187.46039401005817
2018-03-13 00:00:00.000,8.102033232695906,9232.70587979953,503.5538472478233,695.3142030222126,179.01254521329594
2018-03-14 00:00:00.000,10.360680808000959,9216.53097626842,488.96906335699657,684.6415843660401,175.52492825736093
2018-03-15 00:00:00.000,8.972114678018473,8307.22338626638,427.1833424163169,608.3931488499501,161.9014114652223
2018-03-16 00:00:00.000,9.12466717501761,8359.36528334063,422.84339170132944,612.4435397197692,165.90464963150686
2018-03-17 00:00:00.000,9.32083364878871,8520.00815917187,432.7179134894204,607.879487479319,168.00631280821105
2018-03-18 00:00:00.000,9.190484020016697,8063.4097921227,392.6442427123948,560.1094330840288,155.74907564255088
2018-03-19 00:00:00.000,8.96181196941392,8217.84219996114,394.5061482867771,538.6905900543026,153.77472623769805
2018-03-20 00:00:00.000,8.853623882613032,8640.52143024258,411.6476104490357,555.0775482373977,161.2085004055516
2018-03-21 00:00:00.000,9.162013026533659,8926.82049620007,431.6396013262499,554.2098259834895,168.17031984126956
2018-03-22 00:00:00.000,10.031165435825256,8970.31790627893,436.864097451378,561.1465342247278,169.02627441630216
2018-03-23 00:00:00.000,10.090219945053997,8736.38576909829,413.0625537112833,537.7059724380829,163.23095428877303
2018-03-24 00:00:00.000,11.707239428229286,8824.59283177853,429.7303570603754,538.109029163154,167.66014307105536
2018-03-25 00:00:00.000,13.235912458917268,8621.15079225785,424.55619201571886,519.4855998398031,158.20386293085198
2018-03-26 00:00:00.000,12.747660420336196,8478.63819558905,412.43384959662694,519.3780445915389,158.85848810584235
2018-03-27 00:00:00.000,12.099021861973561,8186.19606281355,391.2092553045483,487.5396120553992,148.2252227357664
2018-03-28 00:00:00.000,11.48278508504472,7836.76304425289,355.7499806614209,449.05225249207564,135.5940434420333
2018-03-29 00:00:00.000,11.615320787017932,7930.77954092755,350.69171768430397,443.9491009578748,130.52412298482258
2018-03-30 00:00:00.000,10.210282293727676,7126.89519256736,330.045862194726,385.32709566886405,114.31687989753605
2018-03-31 00:00:00.000,10.461188567278032,6897.26857786945,313.2612394115178,395.32626329061816,118.72994444125808
2018-04-01 00:00:00.000,11.115510878254739,6975.27531402076,307.3969651569275,395.79638095782116,116.19558050155825
2018-04-02 00:00:00.000,11.136879243545204,6836.57232729678,292.87826890970143,379.1235134110076,114.69064968906312
2018-04-03 00:00:00.000,12.680933121363953,7080.41723231299,313.68460122635304,384.8259822881638,118.65054154568571
2018-04-04 00:00:00.000,13.21698359959313,7464.35609406668,341.5836058585796,415.7162339703384,134.0139121525824
2018-04-05 00:00:00.000,12.262637544095591,6845.31597826858,301.25978141911406,380.28195959120734,118.25479065751306
2018-04-06 00:00:00.000,12.537621143759361,6855.42230460675,304.01503664626136,384.46448544618835,119.20122281326042
2018-04-07 00:00:00.000,12.304351591161451,6628.75445585626,286.73138927602025,369.9138976693199,112.21567138881804
2018-04-08 00:00:00.000,12.400381856740026,6884.47723505995,297.4727454717046,383.44636088273523,114.82767437658227
2018-04-09 00:00:00.000,12.060487434470405,6984.8089659738,310.1825219977873,396.98175550697044,115.99690229556447
2018-04-10 00:00:00.000,11.887882933647377,6778.4915700774,299.87487874273677,398.77335502107474,114.3129561087657
2018-04-11 00:00:00.000,12.022866451018963,6829.31650379539,299.7788789377038,412.6893456266917,113.22010585305367
2018-04-12 00:00:00.000,12.13922298893697,6925.10199547663,308.4689443324492,427.3849460078481,117.51233008450956
2018-04-13 00:00:00.000,12.799931730343992,7836.39699399927,351.5413189356739,488.60548934434905,128.1331775469878
